fips,2015,2016,2017,2018
31083,163915.0,156456.0,115404.0,197579.0
31085,89391.0,73123.0,43700.0,41260.0
31087,114014.0,108079.0,140343.0,141801.0
31089,653985.0,597779.0,639897.0,684504.0
31091,75097.0,75226.0,58222.0,53424.0
31093,230863.0,219305.0,196176.0,179026.0
31095,865723.0,922772.0,884009.0,929207.0
31097,215403.0,214940.0,261751.0,242336.0
31099,490509.0,435338.0,396763.0,394360.0
31101,361516.0,374487.0,335842.0,360919.0
31103,83913.0,89754.0,80797.0,75076.0
31105,156527.0,157171.0,168897.0,178149.0
31107,436687.0,395837.0,383186.0,465611.0
31109,15483640.0,15705577.0,16326207.0,16557682.0
31111,2230077.0,2391693.0,2146065.0,2184894.0
31113,60383.0,54894.0,37798.0,35375.0
31115,65587.0,73254.0,54108.0,36407.0
31119,2237030.0,2231519.0,2327461.0,2342025.0
31117,52178.0,49835.0,46444.0,34887.0
31121,414485.0,397477.0,395731.0,370977.0
31123,648144.0,549997.0,541164.0,532896.0
31125,155195.0,134004.0,144621.0,143491.0
31127,644616.0,779030.0,814223.0,702909.0
31129,278855.0,260188.0,247791.0,279862.0
31131,1135992.0,1383317.0,1391166.0,1406119.0
31133,137748.0,140542.0,153031.0,180684.0
31135,199872.0,210047.0,208765.0,234680.0
31137,945786.0,1048731.0,945737.0,895982.0
31139,340410.0,306407.0,289167.0,350960.0
31141,2328316.0,2364499.0,2455969.0,2560802.0
31143,289229.0,259101.0,289352.0,297542.0
31145,518555.0,504664.0,496919.0,521965.0
31147,307177.0,315087.0,334147.0,321024.0
31149,127719.0,128921.0,130155.0,75430.0
31151,784766.0,804835.0,816062.0,874940.0
31153,6568133.0,6673011.0,6809589.0,6860214.0
31155,664257.0,679983.0,700616.0,709898.0
31157,1511358.0,1538525.0,1467883.0,1499979.0
31159,676818.0,651577.0,701790.0,683617.0
31161,231565.0,230599.0,216377.0,238816.0
31163,110398.0,96229.0,86874.0,128385.0
31165,122818.0,141509.0,88808.0,67340.0
31167,327404.0,336697.0,352852.0,359343.0
31169,389113.0,356002.0,361089.0,458204.0
31171,77865.0,71486.0,60583.0,54706.0
31173,484273.0,490493.0,573107.0,533816.0
31175,232203.0,254709.0,213004.0,220328.0
31177,1260512.0,1311075.0,1105701.0,1084508.0
31179,436448.0,436045.0,475429.0,469606.0
31181,239911.0,234240.0,228947.0,266992.0
31183,193189.0,233610.0,177811.0,200951.0
31185,765658.0,737222.0,785440.0,778417.0
32510,2995127.0,2993317.0,3156084.0,3240155.0
32001,922253.0,951966.0,961710.0,1038391.0
32003,96610558.0,99198167.0,101392420.0,107622947.0
32005,2179846.0,2170340.0,2213182.0,2354292.0
32007,2414125.0,2485334.0,2621223.0,2647073.0
32009,84367.0,95092.0,94987.0,88757.0
32011,1236657.0,1489421.0,1764131.0,1602010.0
32013,1162938.0,1183387.0,1245291.0,1203099.0
32015,723949.0,837997.0,971485.0,905873.0
32017,160677.0,168014.0,172513.0,182133.0
32019,1245655.0,1318058.0,1361220.0,1428585.0
32021,189307.0,209668.0,217498.0,228422.0
32023,1433332.0,1484407.0,1569375.0,1609430.0
32027,329466.0,334099.0,387638.0,363785.0
32029,793291.0,728269.0,1156934.0,1485373.0
32031,22157039.0,22884873.0,23687744.0,22976437.0
32033,591141.0,629704.0,724637.0,705080.0
33001,2529942.0,2559534.0,2595286.0,2673442.0
33003,1962369.0,1962213.0,1988941.0,2029530.0
33005,3335054.0,3334470.0,3355740.0,3376138.0
33007,1142239.0,1156841.0,1138637.0,1146857.0
33009,5727106.0,5748182.0,5835561.0,5996422.0
33011,23854124.0,24416112.0,24782415.0,25514840.0
33013,8493092.0,8521382.0,8617333.0,8883678.0
33015,17607009.0,18196013.0,18630704.0,18938880.0
33017,5378308.0,5429720.0,5669014.0,5764984.0
33019,1485561.0,1497579.0,1513465.0,1518317.0
34001,12705660.0,12471409.0,12424734.0,12863458.0
34003,64989040.0,64865064.0,64494856.0,66148892.0
34005,24340302.0,24365768.0,24747071.0,25242828.0
34007,22558680.0,22921961.0,23199521.0,23773431.0
34009,4803794.0,4800458.0,4757727.0,4852632.0
34011,6012536.0,6126043.0,5954454.0,6051881.0
34013,50829629.0,51344851.0,51601199.0,52311173.0
34015,14304875.0,13985808.0,14162898.0,14353051.0
34017,41946981.0,42034951.0,43796480.0,44690400.0
34019,6603611.0,6541100.0,6838373.0,6811313.0
34021,27806922.0,28160390.0,27815178.0,28459499.0
34023,55223378.0,56463802.0,56688188.0,58319626.0
34025,30500735.0,30842363.0,31018115.0,31954708.0
34027,50235247.0,51655588.0,51699014.0,52564871.0
34029,18428288.0,18517079.0,18535721.0,18862944.0
34031,21494475.0,21318572.0,20861160.0,21166615.0
34033,5093409.0,4675502.0,4905133.0,5000437.0
34035,33079642.0,34599973.0,36051564.0,37343694.0
34037,4373376.0,4404366.0,4371424.0,4478411.0
34039,35781217.0,35677223.0,35531624.0,36426964.0
34041,4275997.0,4268309.0,4165110.0,4183193.0
35001,32750420.0,33592951.0,33219394.0,33852532.0
35003,76972.0,74135.0,74651.0,75309.0
35005,2048359.0,2072346.0,2041275.0,2003504.0
35006,647182.0,642636.0,623455.0,614425.0
35007,455729.0,450583.0,431526.0,411440.0
35009,2938820.0,2987664.0,3041013.0,3024286.0
35011,50732.0,53641.0,50587.0,50467.0
35013,6597222.0,6788949.0,6712348.0,6757266.0
35015,7224246.0,7048553.0,7333885.0,8235321.0
35017,1224645.0,1176183.0,1208780.0,1170854.0
35019,131684.0,136767.0,123628.0,124670.0
35021,150860.0,146672.0,133781.0,110695.0
35023,194725.0,188857.0,185673.0,193173.0
35025,6677616.0,6023175.0,6626799.0,7791593.0
35027,581182.0,579079.0,571364.0,590517.0
35028,1994809.0,2082560.0,2113033.0,2128143.0
35029,762490.0,769141.0,742469.0,754364.0
35031,2523990.0,2381551.0,2377395.0,2422005.0
35033,131137.0,105835.0,74015.0,76640.0
35035,2424955.0,2459480.0,2471232.0,2526350.0
35037,271051.0,260487.0,261362.0,264816.0
35039,1428674.0,1415510.0,1406660.0,1343500.0
35041,565725.0,638336.0,667034.0,643474.0
35045,6655678.0,6228398.0,6189598.0,5812050.0
35047,607695.0,603167.0,588496.0,588905.0
35043,2989408.0,2984347.0,2937060.0,2991564.0
35049,5835174.0,5810487.0,5748226.0,5825345.0
35051,296633.0,305584.0,306440.0,283461.0
35053,488248.0,480380.0,463697.0,476932.0
35055,867450.0,872461.0,871736.0,875296.0
35057,332732.0,306881.0,309239.0,332211.0
35059,231584.0,237922.0,234055.0,214166.0
35061,1115840.0,1132206.0,1198220.0,1261642.0
36001,27048252.0,27577236.0,27798104.0,27767672.0
36003,1344667.0,1307134.0,1306720.0,1314918.0
36005,38864519.0,38921080.0,39819920.0,42695638.0
36007,8727400.0,8703292.0,8865371.0,8981867.0
36009,2738023.0,2649524.0,2679529.0,2659316.0
36011,2532267.0,2466121.0,2472707.0,2455069.0
36013,4812366.0,4720719.0,4846451.0,4795711.0
36015,3672232.0,3598261.0,3573676.0,3625650.0
36017,1971041.0,1972456.0,1986133.0,1973842.0
36019,3519059.0,3498274.0,3565723.0,3554003.0
36021,2313702.0,2293614.0,2234832.0,2234756.0
36023,1823915.0,1754693.0,1781987.0,1780484.0
36025,1721280.0,1688280.0,1759604.0,1738567.0
36027,12096100.0,12206856.0,12417718.0,12564796.0
36029,50320424.0,50556003.0,51067834.0,51595428.0
36031,1398071.0,1400243.0,1411164.0,1428868.0
36033,1642841.0,1665124.0,1724479.0,1696153.0
36035,1628782.0,1685308.0,1729982.0,1687432.0
36037,2223566.0,2117205.0,2189801.0,2176156.0
36039,1991231.0,2067792.0,2093170.0,2057304.0
36041,246761.0,241928.0,246607.0,250516.0
36043,1717691.0,1696935.0,1746998.0,1760557.0
36045,6064487.0,5870512.0,5929646.0,5910020.0
36047,81205561.0,82653065.0,85445141.0,91559456.0
36049,906174.0,926827.0,937068.0,926216.0
36051,1891610.0,1851189.0,1984716.0,2021448.0
36053,2076126.0,2031060.0,2099267.0,2093954.0
36055,43140086.0,43381854.0,43624348.0,43857509.0
36057,1731161.0,1742213.0,1809292.0,1796337.0
36059,80269906.0,80681308.0,81313669.0,81196003.0
36061,573528969.0,585656623.0,601464989.0,600244287.0
36063,8388828.0,8646433.0,8682100.0,8730408.0
36065,9762134.0,9907398.0,10042066.0,10131589.0
36067,27780869.0,27898437.0,28255882.0,28644000.0
36069,5507781.0,5332887.0,5448300.0,5486118.0
36071,14672185.0,14820032.0,15073314.0,15425245.0
36073,1271741.0,1216953.0,1228264.0,1244000.0
36075,6086390.0,5912547.0,6066338.0,5992557.0
36077,2207943.0,2212215.0,2261655.0,2269245.0
36079,2985701.0,3024277.0,3038085.0,3056190.0
36081,85740807.0,86540887.0,88148259.0,93310007.0
36083,5970685.0,6042529.0,6081432.0,6111679.0
36085,13135417.0,13191421.0,13466926.0,14514449.0
36087,19043649.0,18597075.0,18363045.0,18491409.0
36091,9425616.0,9519300.0,9917618.0,10178558.0
36093,7372128.0,7455772.0,7426193.0,7384149.0
36095,835761.0,866539.0,903524.0,925013.0
36097,554743.0,545913.0,538548.0,541201.0
36099,1268235.0,1223935.0,1250509.0,1247337.0
36089,4116825.0,4200119.0,4383886.0,4325055.0
36101,4890557.0,4910437.0,5008340.0,5127024.0
36103,79155650.0,80043110.0,81130606.0,81211899.0
36105,2456438.0,2477704.0,2525990.0,2619796.0
36107,1771057.0,1799913.0,1867065.0,1860690.0
36109,5326929.0,5325458.0,5355968.0,5412942.0
36111,6033576.0,6065862.0,6184371.0,6237082.0
36113,3516729.0,3590915.0,3674566.0,3674608.0
36115,1685650.0,1679988.0,1691986.0,1678558.0
36117,3371422.0,3486874.0,3473297.0,3369099.0
36119,70147901.0,70992954.0,72788556.0,73404644.0
36121,1575129.0,1480151.0,1546389.0,1505437.0
36123,795064.0,834030.0,831196.0,834674.0
37001,5027956.0,5142796.0,5200654.0,5364474.0
37003,823327.0,812487.0,832551.0,842421.0
37005,449382.0,452424.0,449034.0,435819.0
37007,727526.0,704947.0,717191.0,742405.0
37009,696618.0,708157.0,713269.0,723421.0
37011,539756.0,547967.0,551629.0,561233.0
37013,1486506.0,1464391.0,1461204.0,1458160.0
37015,620038.0,581268.0,590907.0,575857.0
37017,1534716.0,1499085.0,1529270.0,1495126.0
37019,3411835.0,3533327.0,3622101.0,3648227.0
37021,10809496.0,11063449.0,11364249.0,11793788.0
37023,2546945.0,2526624.0,2541924.0,2583060.0
37025,5842702.0,6157715.0,6466497.0,6399369.0
37027,2087420.0,2149216.0,2215203.0,2347493.0
37029,160501.0,153013.0,149751.0,150096.0
37031,1939290.0,1970264.0,2031632.0,2088792.0
37033,410859.0,416791.0,422189.0,424740.0
37035,7725457.0,7867830.0,8129434.0,8261212.0
37037,1329533.0,1327417.0,1374782.0,1384426.0
37039,677129.0,668725.0,674489.0,698213.0
37041,448630.0,450951.0,471006.0,480691.0
37043,185959.0,183641.0,185571.0,192692.0
37045,3191379.0,3302964.0,3468554.0,3593630.0
37047,1338727.0,1330520.0,1325820.0,1321227.0
37049,4406139.0,4348858.0,4278374.0,4360609.0
37051,15932102.0,15814473.0,15999225.0,16269352.0
37053,595990.0,573065.0,599949.0,632304.0
37055,1760360.0,1741756.0,1770927.0,1787834.0
37057,4312622.0,4531913.0,4708272.0,4683171.0
37059,1050328.0,1092842.0,1165652.0,1167374.0
37061,2232948.0,2191274.0,2235975.0,2122949.0
37063,34363523.0,33897699.0,34665300.0,35921840.0
37065,1464921.0,1467042.0,1478580.0,1494281.0
37067,21321563.0,21293669.0,21513599.0,21641338.0
37069,1189536.0,1195368.0,1236938.0,1279293.0
37071,6270238.0,6331095.0,6530380.0,6804692.0
37073,146894.0,144911.0,146569.0,148159.0
37075,229708.0,211268.0,218290.0,234842.0
37077,2035253.0,2073674.0,2120106.0,2098627.0
37079,467207.0,491428.0,513928.0,494686.0
37081,30734191.0,30328567.0,30886851.0,31387797.0
37083,1403555.0,1376816.0,1363691.0,1396171.0
37085,2021501.0,2071660.0,2124069.0,2167983.0
37087,1496082.0,1520300.0,1516459.0,1569361.0
37089,3795282.0,3994726.0,4075955.0,4235883.0
37091,772232.0,783188.0,788885.0,780391.0
37093,823777.0,847554.0,878796.0,862833.0
37095,261045.0,242303.0,246573.0,256337.0
37097,7133047.0,7260397.0,7230451.0,7394300.0
37099,1200620.0,1245747.0,1283418.0,1287707.0
37101,4218400.0,4290371.0,4443268.0,4571119.0
37103,169119.0,181737.0,185819.0,171971.0
37105,3167808.0,3090131.0,3121920.0,3210730.0
37107,2487698.0,2457167.0,2548022.0,2577693.0
37109,1962659.0,2012355.0,2048504.0,2116667.0
37113,1283270.0,1261653.0,1298305.0,1306127.0
37115,972082.0,964272.0,978753.0,1009238.0
37117,359391.0,358964.0,366218.0,370832.0
37111,627283.0,620081.0,618511.0,614404.0
37119,92297858.0,92994049.0,95855607.0,97637010.0
37121,427726.0,427702.0,435652.0,461212.0
37123,844812.0,849711.0,851901.0,870571.0
37125,2967268.0,3030381.0,3087360.0,3190937.0
37127,7117694.0,7692590.0,7608901.0,7510036.0
37129,11268387.0,11688995.0,11864700.0,12296654.0
37131,484410.0,479657.0,481893.0,488283.0
37133,7823390.0,8207955.0,8005278.0,8155742.0
37135,7032675.0,7223097.0,7341967.0,7675148.0
37137,266811.0,266239.0,268789.0,274286.0
37139,1400204.0,1397687.0,1412519.0,1414396.0
37141,1037407.0,1099411.0,1127053.0,1141947.0
37143,202356.0,202571.0,234335.0,236000.0
37145,1473982.0,1429239.0,1300679.0,1302748.0
37147,7526442.0,7534598.0,7719111.0,7778281.0
37149,462233.0,462178.0,452732.0,458682.0
37151,3890738.0,3857985.0,3915646.0,3960189.0
37153,1754462.0,1770417.0,1748608.0,1845375.0
37155,3055855.0,2996269.0,3065727.0,3083812.0
37157,2959621.0,2966286.0,2923215.0,2957387.0
37159,4538382.0,4633194.0,4688045.0,4829489.0
37161,1560750.0,1578507.0,1588194.0,1643630.0
37163,2103971.0,2121400.0,2137020.0,2053485.0
37165,949731.0,943861.0,959215.0,982653.0
37167,1616731.0,1669552.0,1715003.0,1749811.0
37169,1163925.0,1085314.0,1043722.0,988135.0
37171,2357193.0,2350239.0,2390757.0,2447200.0
37173,522380.0,520435.0,515112.0,534478.0
37175,885429.0,926855.0,931944.0,963170.0
37177,112498.0,115497.0,111921.0,105323.0
37179,5687927.0,5833726.0,6092179.0,6210252.0
37181,1208249.0,1215038.0,1208062.0,1202825.0
37183,61468221.0,64182144.0,66188586.0,70297010.0
37185,335188.0,327648.0,323076.0,323338.0
37187,256639.0,252520.0,252370.0,253888.0
37189,1826776.0,1839582.0,1887055.0,1924260.0
37191,4685843.0,4637941.0,4702700.0,4714200.0
37193,2089128.0,2070085.0,2132974.0,2103352.0
37195,3790647.0,3775521.0,3830882.0,3890550.0
37197,983467.0,1024254.0,1078335.0,1053658.0
37199,348411.0,359684.0,364136.0,412309.0
38001,138995.0,132063.0,211640.0,163724.0
38003,563345.0,676389.0,636932.0,659641.0
38005,244891.0,174124.0,176223.0,213186.0
38007,165118.0,121732.0,124315.0,123345.0
38009,327405.0,315255.0,288579.0,358288.0
38011,319169.0,253833.0,287857.0,246299.0
38013,227834.0,167052.0,157692.0,137304.0
38015,5365185.0,5199793.0,5162417.0,5212246.0
38017,10994343.0,10901197.0,10886640.0,11198520.0
38019,312546.0,390680.0,343051.0,448729.0
38021,257245.0,290617.0,228929.0,292025.0
38023,361600.0,227484.0,213937.0,192612.0
38025,1137588.0,849245.0,943825.0,973681.0
38027,115951.0,89409.0,113713.0,115790.0
38029,162230.0,214180.0,175605.0,172102.0
38031,274473.0,345558.0,302783.0,272478.0
38033,81873.0,80374.0,76497.0,77051.0
38035,3645135.0,3608213.0,3691868.0,3740414.0
38037,107374.0,124551.0,146863.0,82249.0
38039,142901.0,191599.0,154534.0,141446.0
38041,152128.0,116250.0,125762.0,115597.0
38043,155752.0,111843.0,124336.0,135635.0
38045,236963.0,307707.0,186174.0,280936.0
38047,163124.0,166350.0,191340.0,192265.0
38049,290240.0,233487.0,225380.0,278859.0
38051,153705.0,153020.0,210576.0,185579.0
38053,2933082.0,2464867.0,2586303.0,2956333.0
38055,693917.0,733122.0,670149.0,753102.0
38057,1064167.0,1158086.0,1058324.0,957979.0
38059,1459401.0,1378960.0,1466400.0,1477280.0
38061,1945472.0,1524876.0,1482099.0,1518221.0
38063,121239.0,157064.0,192731.0,155934.0
38065,264424.0,253172.0,261681.0,256140.0
38067,395027.0,352260.0,357025.0,359871.0
38069,235912.0,214859.0,220620.0,262660.0
38071,592098.0,556916.0,550038.0,516137.0
38073,230984.0,246493.0,232993.0,249745.0
38075,117062.0,154802.0,107119.0,146690.0
38077,759077.0,907650.0,925152.0,950729.0
38079,366967.0,353423.0,373961.0,374598.0
38081,825761.0,792298.0,790211.0,854986.0
38083,71139.0,71000.0,47473.0,40615.0
38085,178396.0,163302.0,153906.0,129712.0
38087,100784.0,75565.0,49973.0,57324.0
38089,3070264.0,2377398.0,2412100.0,2523736.0
38091,128484.0,227906.0,178207.0,183572.0
38093,1058119.0,1265419.0,1230690.0,1337331.0
38095,86568.0,81594.0,96848.0,125071.0
38097,418394.0,409375.0,436391.0,397360.0
38099,565198.0,448297.0,559783.0,487946.0
38101,4055404.0,3650218.0,3555409.0,3733225.0
38103,268488.0,265222.0,323939.0,268583.0
38105,6721576.0,4887064.0,4921056.0,5435976.0
39001,1369333.0,1528527.0,1285726.0,835269.0
39003,7017857.0,7137897.0,7249480.0,7558930.0
39005,1609795.0,1598130.0,1595899.0,1627015.0
39007,2784450.0,2683288.0,2719196.0,2781238.0
39009,1892880.0,1898820.0,1961671.0,1899070.0
39011,2009807.0,2003508.0,2074560.0,2234651.0
39013,4355531.0,5175882.0,6448543.0,6153399.0
39015,780418.0,769987.0,787000.0,785545.0
39017,16808916.0,17223274.0,17759787.0,18352682.0
39019,3102236.0,3617615.0,3232375.0,3157285.0
39021,1025201.0,992346.0,1089925.0,1058604.0
39023,4294566.0,4284040.0,4352218.0,4414081.0
39025,7418889.0,7195908.0,7471274.0,7620619.0
39027,1764094.0,1787618.0,1827429.0,1933426.0
39029,3102927.0,2960143.0,2964828.0,2970872.0
39031,1551870.0,1383780.0,1329803.0,1331966.0
39033,1267182.0,1243057.0,1250396.0,1235200.0
39035,85763963.0,85879394.0,86988138.0,88717686.0
39037,1719201.0,2012476.0,1903407.0,1841018.0
39039,1692186.0,1734683.0,1653830.0,1710144.0
39041,8974761.0,9271953.0,9765615.0,9853034.0
39043,4866634.0,4973481.0,4907825.0,4996510.0
39045,3579982.0,3636171.0,3831982.0,3795258.0
39047,2049146.0,2287329.0,2208698.0,2311461.0
39049,82444864.0,83159605.0,84688146.0,86497107.0
39051,2004665.0,1977001.0,1963895.0,1984068.0
39053,1920237.0,2044957.0,2180751.0,2158774.0
39055,3658335.0,3594792.0,3659094.0,3733117.0
39057,8178552.0,8336201.0,8559962.0,8796649.0
39059,2340389.0,2234255.0,2319688.0,2607037.0
39061,64157236.0,65651526.0,66604173.0,66977577.0
39063,5536492.0,5394451.0,5226732.0,5242941.0
39065,839240.0,846835.0,824076.0,952308.0
39067,2354971.0,2746683.0,2480727.0,1996217.0
39069,1050729.0,1100507.0,1084932.0,1142699.0
39071,987667.0,980858.0,1027096.0,1025946.0
39073,584489.0,589189.0,592438.0,586310.0
39075,2062422.0,2017562.0,2202629.0,2211791.0
39077,2121494.0,2066681.0,2168602.0,2163662.0
39079,925429.0,890195.0,891526.0,899289.0
39081,2963056.0,3142613.0,3456018.0,3836529.0
39083,1864195.0,1824453.0,1868251.0,1893132.0
39085,10274824.0,10313229.0,10343359.0,10482488.0
39087,1620930.0,1684179.0,1562763.0,1626548.0
39089,5160590.0,5179948.0,5316725.0,5577325.0
39091,1799183.0,1817093.0,1839684.0,1921506.0
39093,9956275.0,9878722.0,9892230.0,10027706.0
39095,24102235.0,23856108.0,24073775.0,24726798.0
39097,1589351.0,1645255.0,1747084.0,1689443.0
39099,8642714.0,8512047.0,8594657.0,8660236.0
39101,2435079.0,2471461.0,2581846.0,2688988.0
39103,6115445.0,6179047.0,6250513.0,6362804.0
39105,370041.0,358481.0,356236.0,364284.0
39107,1971952.0,1840435.0,1886572.0,2157710.0
39109,3841684.0,3944911.0,3987969.0,4056603.0
39111,1716334.0,2468886.0,2643518.0,3348767.0
39113,24958095.0,25000243.0,25413874.0,25846635.0
39115,296701.0,289645.0,301273.0,305891.0
39117,600852.0,585433.0,534655.0,560880.0
39119,3642468.0,3552449.0,3561412.0,3650728.0
39121,1438383.0,1439000.0,1365013.0,1222413.0
39123,1861788.0,1784783.0,1861090.0,1826546.0
39125,553238.0,544632.0,535779.0,583138.0
39127,634815.0,635718.0,684221.0,716005.0
39129,1555383.0,1587230.0,1716544.0,1703465.0
39131,1561518.0,1687654.0,1616983.0,1721831.0
39133,5416697.0,5295803.0,5365071.0,5443756.0
39135,991661.0,1060737.0,1066987.0,1130191.0
39137,1243560.0,1144342.0,1142089.0,1288471.0
39139,4287575.0,4275260.0,4324887.0,4395247.0
39141,2503185.0,2455400.0,2516975.0,2585225.0
39143,2660036.0,2561870.0,2638653.0,2645958.0
39145,2857741.0,2811481.0,2913525.0,2879940.0
39147,1741555.0,1731778.0,1634317.0,1691055.0
39149,2808665.0,2795544.0,2858071.0,2946112.0
39151,15174803.0,14767795.0,15081745.0,15368075.0
39153,26663847.0,26817706.0,27010320.0,27469578.0
39155,7507122.0,7323882.0,7129207.0,7324549.0
39157,3505071.0,3383761.0,3541214.0,3427629.0
39159,3375209.0,3461927.0,3639097.0,3699605.0
39161,1068746.0,1099937.0,1155863.0,1280158.0
39163,233406.0,262549.0,260163.0,284889.0
39165,8786707.0,9298764.0,9443616.0,9800470.0
39167,3363329.0,3286752.0,3191102.0,3258342.0
39169,4786305.0,4879077.0,4971954.0,5065142.0
39171,1550549.0,1602437.0,1553147.0,1603752.0
39173,5949133.0,6045965.0,6103637.0,6283101.0
39175,881829.0,888834.0,906967.0,1001495.0
40001,430694.0,424679.0,419065.0,408031.0
40003,423149.0,345852.0,314076.0,298710.0
40005,280839.0,290614.0,294804.0,295589.0
40007,334194.0,366518.0,403184.0,394575.0
40009,1383029.0,1197148.0,1251868.0,1290829.0
40011,380382.0,371722.0,381962.0,387582.0
40013,1198302.0,1257544.0,1328173.0,1384160.0
40015,808449.0,754752.0,783384.0,830123.0
40017,3351297.0,3253235.0,3453778.0,4179430.0
40019,2942382.0,2819009.0,2741834.0,2774940.0
40021,1116493.0,1101957.0,1083691.0,1089457.0
40023,470073.0,417288.0,422450.0,401704.0
40025,209932.0,209709.0,223045.0,227759.0
40027,7218155.0,7035475.0,6984853.0,7136979.0
40029,124128.0,113983.0,110858.0,113178.0
40031,4555274.0,4419224.0,4375976.0,4449256.0
40033,183083.0,139865.0,132679.0,154329.0
40035,460270.0,430893.0,424961.0,437043.0
40037,1724905.0,1709253.0,1714778.0,1772087.0
40039,1561445.0,1486465.0,1562556.0,1608792.0
40041,806705.0,782350.0,804068.0,781897.0
40043,275075.0,285355.0,270449.0,287368.0
40045,277578.0,280780.0,331455.0,310260.0
40047,4329007.0,4591465.0,3345503.0,3391713.0
40049,1593669.0,1405677.0,1439033.0,1442473.0
40051,1296396.0,1256968.0,1274825.0,1325781.0
40053,363602.0,375589.0,430083.0,410720.0
40055,107874.0,98653.0,98830.0,101044.0
40057,130149.0,88941.0,74971.0,70276.0
40059,263182.0,290250.0,281525.0,292756.0
40061,371424.0,346586.0,337507.0,334121.0
40063,331154.0,318918.0,326243.0,336760.0
40065,1071006.0,1088957.0,1115074.0,1161027.0
40067,161731.0,160390.0,138729.0,130558.0
40069,301013.0,326618.0,333660.0,356917.0
40071,1672410.0,1649961.0,1679034.0,1704780.0
40073,724748.0,758330.0,789892.0,947739.0
40075,254049.0,229400.0,218569.0,209120.0
40077,483193.0,448427.0,393997.0,370132.0
40079,1402994.0,1389376.0,1373567.0,1361405.0
40081,686056.0,652778.0,643212.0,658277.0
40083,594197.0,590636.0,607349.0,614523.0
40085,366583.0,384100.0,388888.0,396813.0
40093,489808.0,443652.0,436118.0,450856.0
40095,465337.0,437857.0,459906.0,498737.0
40097,1603114.0,1448127.0,1273558.0,1438706.0
40087,918958.0,904202.0,913203.0,956594.0
40089,901853.0,891871.0,896124.0,881333.0
40091,325487.0,311251.0,302841.0,313643.0
40099,523173.0,472783.0,487694.0,498180.0
40101,2960187.0,2954344.0,2954303.0,2912342.0
40103,636275.0,555634.0,557514.0,611248.0
40105,195512.0,177050.0,166664.0,176012.0
40107,206170.0,200273.0,187648.0,202438.0
40109,63844230.0,63020947.0,63498956.0,64803045.0
40111,819519.0,792898.0,786503.0,803796.0
40113,953799.0,951807.0,907140.0,839531.0
40115,892777.0,887450.0,876841.0,889795.0
40117,327727.0,327337.0,333281.0,345675.0
40119,3122860.0,3028762.0,3008781.0,3083512.0
40121,1560897.0,1503975.0,1592070.0,1690497.0
40123,1811615.0,1906138.0,1995797.0,2013020.0
40125,2004266.0,1903100.0,1872254.0,1864658.0
40127,223905.0,215567.0,209186.0,205875.0
40129,135578.0,155352.0,141606.0,136434.0
40131,2744013.0,2497425.0,2434626.0,2549812.0
40133,705995.0,699012.0,677926.0,711545.0
40135,651604.0,646184.0,638407.0,640722.0
40137,1673256.0,1474295.0,1440745.0,1484321.0
40139,1440645.0,1395116.0,1489301.0,1474341.0
40141,267634.0,338088.0,334014.0,303769.0
40143,45880533.0,42824288.0,44738008.0,46158530.0
40145,1050012.0,1041296.0,983801.0,1018993.0
40147,7182351.0,7986634.0,7978470.0,7936430.0
40149,233406.0,233359.0,239583.0,249218.0
40151,920220.0,909241.0,742646.0,717358.0
40153,1370250.0,1320988.0,1307085.0,1271241.0
41001,509371.0,529953.0,566364.0,580947.0
41003,4215045.0,4347188.0,4484532.0,4705402.0
41005,17198027.0,18108725.0,18898254.0,19580688.0
41007,1590705.0,1642705.0,1696418.0,1740163.0
41009,1125303.0,1161825.0,1171275.0,1206750.0
41011,1941228.0,2000459.0,2041251.0,2091146.0
41013,604309.0,634792.0,649724.0,697812.0
41015,592246.0,611974.0,618895.0,624680.0
41017,6672082.0,7303591.0,7892078.0,8195615.0
41019,3074741.0,3218473.0,3348546.0,3382950.0
41021,296287.0,301584.0,280719.0,300239.0
41023,280311.0,273878.0,261931.0,270450.0
41025,268373.0,254129.0,276630.0,275187.0
41027,972603.0,1030921.0,1051387.0,1143163.0
41029,7384730.0,7700451.0,7957275.0,8219635.0
41031,607581.0,625269.0,671395.0,690490.0
41033,2241748.0,2337115.0,2454025.0,2554777.0
41035,1993325.0,2029679.0,2166304.0,2234621.0
41037,265971.0,284328.0,293838.0,286236.0
41039,13807680.0,14146848.0,14683029.0,15067333.0
41041,1607582.0,1642186.0,1700511.0,1757779.0
41043,3861453.0,4072242.0,4210211.0,4418178.0
41045,1034706.0,1000059.0,1112069.0,1183673.0
41047,13063620.0,13622933.0,13959871.0,14356411.0
41049,1200779.0,1202369.0,1120213.0,1084849.0
41051,52471712.0,55332400.0,57293675.0,59722160.0
41053,1623371.0,1679784.0,1712544.0,1800079.0
41055,628566.0,647210.0,655582.0,583912.0
41057,874374.0,918841.0,941141.0,950167.0
41059,2930458.0,3126738.0,3251159.0,3387635.0
41061,847303.0,855453.0,905164.0,949249.0
41063,349630.0,360479.0,377192.0,362181.0
41065,1216453.0,1287913.0,1277098.0,1236735.0
41067,41410550.0,43342566.0,45299055.0,47541712.0
41069,56515.0,53876.0,59032.0,64113.0
41071,3225526.0,3304110.0,3333620.0,3389781.0
42001,3334856.0,3327497.0,3476444.0,3487746.0
42003,83017798.0,82618284.0,84107607.0,86799511.0
